Syntax version=4
Wed Jul 04 03:45:08 2018
Starting process (3312812 clocks per sec)

LogRawData=false
VarHeader=1
D:		ADC_Value	LoadDataAcquired	iServoLoadRate	iAccSpd	isotonicLoad	Kd_term	Ki_term	Kp_term	control	lServoPulseAddCnt	iCurTonicSpd	lTotalPositionCount	!LoadDataAcquired_10!	!isotonicLoad_100!
D:	time(ms)	(0x20001220,2)	(0x20001148,4)	(0x20001296,3)	(0x200011a8,5)	(0x2000126a,3)	(0x200010e8,7)	(0x200010e0,7)	(0x200010d8,7)	(0x200010f0,7)	(0x200011b4,5)	(0x200011f0,5)	(0x200011ac,5)	!LoadDataAcquired/100!	!isotonicLoad/100!
D:	52243.09	1592	8882	15	228	9300	0.000000	-18.925000	-206.000000	-224.925000	0	-228	-77966	88.82	93.0
D:	52248.47	1832	8889	15	224	9300	0.000000	-19.026250	-202.500000	-221.526250	0	-224	-78190	88.89	93.0
D:	52253.86	1817	8897	15	221	9300	0.000000	-19.126000	-199.500000	-218.626000	0	-221	-78411	88.97	93.0
D:	52259.22	2046	8904	14	218	9300	0.000000	-19.224250	-196.500000	-215.724250	0	-218	-78629	89.04	93.0
D:	52264.59	2044	8911	14	215	9300	0.000000	-19.320750	-193.000000	-212.320750	0	-215	-78844	89.11	93.0
D:	52269.99	1819	8919	14	212	9300	0.000000	-19.415250	-189.000000	-208.415250	0	-212	-79056	89.19	93.0
D:	52275.36	1816	8928	14	208	9300	0.000000	-19.507500	-184.500000	-204.007500	0	-208	-79264	89.28	93.0
D:	52280.74	1799	8938	14	204	9300	0.000000	-19.597250	-179.500000	-199.097250	0	-204	-79468	89.38	93.0
D:	52286.09	1804	8948	14	199	9300	0.000000	-19.684750	-175.000000	-194.684750	0	-194	-79667	89.48	93.0
D:	52291.47	1800	8957	13	0	9300	0.000000	-19.770000	-170.500000	-190.270000	0	-190	-80051	89.57	93.0
D:	52296.84	1851	8964	13	187	9300	0.000000	-19.853750	-167.500000	-187.353750	0	-187	-80238	89.64	93.0
D:	52302.22	2044	8972	13	183	9300	0.000000	-19.935750	-164.000000	-183.935750	0	-183	-80421	89.72	93.0
D:	52307.59	1580	8976	12	182	9300	0.000000	-20.096750	-160.000000	-180.096750	0	-182	-80603	89.76	93.0
D:	52313.36	1864	8980	12	180	9300	0.000000	-20.176000	-158.500000	-178.676000	0	-180	-80783	89.8	93.0
D:	52318.86	2008	8983	12	178	9300	0.000000	-20.255000	-158.000000	-178.255000	0	-178	-80961	89.83	93.0
D:	52324.34	1776	8983	13	178	9300	-0.000000	-20.334250	-158.500000	-178.834250	0	-178	-81139	89.83	93.0
D:	52329.72	1560	8982	13	178	9300	-0.000000	-20.414250	-160.000000	-180.414250	0	-178	-81317	89.82	93.0
D:	52335.16	2033	8977	13	180	9300	-0.000000	-20.495250	-162.000000	-182.495250	0	-180	-81497	89.77	93.0
D:	52340.48	1803	8972	14	182	9300	-0.000000	-20.577500	-164.500000	-185.077500	0	-182	-81679	89.72	93.0
D:	52345.84	1784	8967	14	185	9300	-0.000000	-20.661000	-167.000000	-187.661000	0	-185	-81864	89.67	93.0
D:	52351.23	1786	8960	14	187	9300	-0.000000	-20.746250	-170.500000	-191.246250	0	-191	-82051	89.6	93.0
D:	52356.59	1612	8954	15	194	9300	-0.000000	-20.833000	-173.500000	-194.333000	0	-194	-82436	89.54	93.0
D:	52361.97	1739	8946	15	197	9300	-0.000000	-20.921500	-177.000000	-197.921500	0	-197	-82633	89.46	93.0
D:	52367.36	1755	8940	15	201	9300	-0.000000	-21.011500	-180.000000	-201.011500	0	-201	-82834	89.4	93.0
D:	52372.72	1743	8934	15	203	9300	-0.000000	-21.195250	-185.000000	-206.195250	0	-203	-83037	89.34	93.0
D:	52378.22	1794	8929	15	206	9300	-0.000000	-21.289000	-187.500000	-208.789000	0	-206	-83243	89.29	93.0
D:	52383.59	1727	8924	15	208	9300	-0.000000	-21.383500	-189.000000	-210.383500	0	-208	-83451	89.24	93.0
D:	52388.97	1546	8920	15	210	9300	-0.000000	-21.479000	-191.000000	-212.479000	0	-210	-83661	89.2	93.0
D:	52394.37	1738	8917	16	212	9300	-0.000000	-21.575250	-192.500000	-214.075250	0	-212	-83873	89.17	93.0
D:	52399.71	1752	8913	16	214	9300	-0.000000	-21.672250	-194.000000	-215.672250	0	-214	-84087	89.13	93.0
D:	52405.23	1740	8909	16	215	9300	-0.000000	-21.770500	-196.500000	-218.270500	0	-215	-84302	89.09	93.0
D:	52410.60	1744	8905	17	218	9300	-0.000000	-21.869500	-198.000000	-219.869500	0	-218	-84520	89.05	93.0
D:	52415.97	1980	8899	17	219	9300	-0.000000	-21.970000	-201.000000	-222.970000	0	-219	-84739	88.99	93.0
D:	52421.35	1802	8895	17	222	9300	-0.000000	-22.071250	-202.500000	-224.571250	0	-224	-84961	88.95	93.0
D:	52426.72	1746	8891	17	226	9300	-0.000000	-22.173500	-204.500000	-226.673500	0	-226	-85411	88.91	93.0
D:	52432.09	1736	8888	17	228	9300	-0.000000	-22.276500	-206.000000	-228.276500	0	-228	-85639	88.88	93.0
D:	52437.47	1770	8886	17	229	9300	-0.000000	-22.380000	-207.000000	-229.380000	0	-229	-85868	88.86	93.0
D:	52442.84	1731	8884	17	230	9300	-0.000000	-22.588500	-209.000000	-231.588500	0	-230	-86098	88.84	93.0
D:	52448.22	1555	8882	17	231	9300	-0.000000	-22.693250	-209.500000	-232.193250	0	-231	-86329	88.82	93.0
D:	52453.86	1768	8880	17	232	9300	-0.000000	-22.798750	-211.000000	-233.798750	0	-232	-86561	88.8	93.0
D:	52459.23	1727	8878	17	233	9300	-0.000000	-22.904750	-212.000000	-234.904750	0	-233	-86794	88.78	93.0
D:	52464.72	1720	8876	17	234	9300	-0.000000	-23.011250	-213.000000	-236.011250	0	-234	-87028	88.76	93.0
D:	52470.21	1776	8872	17	236	9300	-0.000000	-23.118500	-214.500000	-237.618500	0	-236	-87264	88.72	93.0
D:	52475.62	1752	8868	17	237	9300	-0.000000	-23.226750	-216.500000	-239.726750	0	-237	-87501	88.68	93.0
D:	52480.97	1720	8864	17	239	9300	-0.000000	-23.336000	-218.500000	-241.836000	0	-239	-87740	88.64	93.0
D:	52486.34	1775	8860	17	241	9300	-0.000000	-23.446250	-220.500000	-243.946250	0	-243	-87981	88.6	93.0
D:	52491.84	1767	8856	17	246	9300	-0.000000	-23.557500	-222.500000	-246.057500	0	-246	-88470	88.56	93.0
D:	52497.21	1720	8852	18	247	9300	-0.000000	-23.669500	-224.000000	-247.669500	0	-247	-88717	88.52	93.0
D:	52502.59	1755	8848	18	249	9300	-0.000000	-23.782250	-225.500000	-249.282250	0	-249	-88966	88.48	93.0
D:	52507.96	1791	8845	18	250	9300	-0.000000	-24.010000	-228.500000	-252.510000	0	-250	-89216	88.45	93.0
D:	52513.59	1789	8844	19	252	9300	0.000000	-24.124250	-228.500000	-252.624250	0	-252	-89468	88.44	93.0
D:	52519.10	1789	8842	19	252	9300	-0.000000	-24.239000	-229.500000	-253.739000	0	-252	-89720	88.42	93.0
D:	52524.47	1727	8842	19	253	9300	-0.000000	-24.354000	-230.000000	-254.354000	0	-253	-89973	88.42	93.0
D:	52529.84	1552	8841	19	254	9300	0.000000	-24.469000	-230.000000	-254.469000	0	-254	-90227	88.41	93.0
D:	52535.21	1792	8839	20	254	9300	-0.000000	-24.584250	-230.500000	-255.084250	0	-254	-90481	88.39	93.0
D:	52540.59	1731	8837	20	255	9300	-0.000000	-24.700250	-232.000000	-256.700250	0	-255	-90736	88.37	93.0
D:	52545.96	1785	8835	20	256	9300	-0.000000	-24.816750	-233.000000	-257.816750	0	-256	-90992	88.35	93.0
D:	52551.37	1720	8832	20	257	9300	-0.000000	-24.933750	-234.000000	-258.933750	0	-258	-91249	88.32	93.0
D:	52556.71	1752	8831	20	258	9300	-0.000000	-25.051000	-234.500000	-259.551000	259	-259	-91507	88.31	93.0
D:	52562.12	1739	8830	20	260	9300	-0.000000	-25.168750	-235.500000	-260.668750	0	-260	-92026	88.3	93.0
D:	52567.47	1751	8828	20	261	9300	-0.000000	-25.286750	-236.000000	-261.286750	0	-261	-92287	88.28	93.0
D:	52573.01	1728	8826	20	262	9300	-0.000000	-25.524000	-237.500000	-263.024000	0	-262	-92549	88.26	93.0
D:	52578.34	1760	8825	20	263	9300	-0.000000	-25.643250	-238.500000	-264.143250	0	-263	-92812	88.25	93.0
D:	52583.71	1546	8822	20	264	9300	-0.000000	-25.763000	-239.500000	-265.263000	0	-264	-93076	88.22	93.0
D:	52589.09	1560	8820	19	265	9300	-0.000000	-25.883500	-241.000000	-266.883500	0	-265	-93341	88.2	93.0
D:	52594.46	1754	8817	19	266	9300	-0.000000	-26.004500	-242.000000	-268.004500	0	-266	-93607	88.17	93.0
D:	52599.84	1586	8815	19	268	9300	-0.000000	-26.126000	-243.000000	-269.126000	0	-268	-93875	88.15	93.0
D:	52605.22	1729	8814	19	269	9300	-0.000000	-26.247750	-243.500000	-269.747750	0	-269	-94144	88.14	93.0
D:	52610.61	1770	8813	19	269	9300	0.000000	-26.369500	-243.500000	-269.869500	0	-269	-94413	88.13	93.0
D:	52616.11	1784	8812	19	269	9300	-0.000000	-26.491500	-244.000000	-270.491500	0	-269	-94682	88.12	93.0
D:	52621.48	1738	8812	20	270	9300	0.000000	-26.613500	-244.000000	-270.613500	0	-270	-94952	88.12	93.0
D:	52626.84	1755	8812	20	270	9300	0.000000	-26.735500	-244.000000	-270.735500	0	-270	-95492	88.12	93.0
D:	52632.21	1739	8811	20	271	9300	-0.000000	-26.857750	-244.500000	-271.357750	0	-271	-95763	88.11	93.0
D:	52637.59	1576	8810	20	271	9300	-0.000000	-27.103007	-245.000000	-272.603000	0	-271	-96034	88.1	93.0
D:	52643.23	1544	8808	20	272	9300	-0.000000	-27.226000	-246.000000	-273.226000	0	-272	-96306	88.08	93.0
D:	52648.59	1721	8808	20	273	9300	-0.000000	-27.349250	-246.500000	-273.849250	0	-273	-96579	88.08	93.0
D:	52654.09	1758	8807	21	273	9300	-0.000000	-27.472750	-247.000000	-274.472750	0	-273	-96852	88.07	93.0
D:	52659.46	1731	8806	21	274	9300	-0.000000	-27.596500	-247.500000	-275.096500	0	-274	-97126	88.06	93.0
D:	52664.84	1733	8804	21	275	9300	-0.000000	-27.720500	-248.000000	-275.720500	0	-275	-97401	88.04	93.0
D:	52670.21	9174	8804	21	275	9300	-0.000000	-27.844750	-248.500000	-276.344750	0	-275	-97676	88.04	93.0
D:	52675.73	1736	8802	21	276	9300	-0.000000	-27.969250	-249.000000	-276.969250	0	-276	-97952	88.02	93.0
D:	52681.21	1715	8802	21	276	9300	0.000000	-28.093750	-249.000000	-277.093750	0	-276	-98228	88.02	93.0
D:	52686.63	1724	8802	21	277	9300	0.000000	-28.218250	-249.000000	-277.218250	0	-277	-98505	88.02	93.0
D:	52691.96	2047	8802	21	277	9300	-0.000000	-28.343000	-249.500000	-277.843000	0	-277	-99059	88.02	93.0
D:	52697.34	1727	8800	21	278	9300	-0.000000	-28.468000	-250.000000	-278.468000	0	-278	-99337	88.0	93.0
D:	52702.71	1759	8800	21	278	9300	0.000000	-28.593000	-250.000000	-278.593000	0	-278	-99615	88.0	93.0
D:	52708.09	1767	8800	20	278	9300	0.000000	-28.843000	-250.000000	-278.843000	0	-278	-99893	88.0	93.0
D:	52713.59	1549	8800	20	278	9300	0.000000	-28.968000	-250.000000	-278.968000	0	-278	-100171	88.0	93.0
D:	52718.96	1736	8800	20	278	9300	-0.000000	-29.093250	-250.500000	-279.593250	0	-278	-100449	88.0	93.0
D:	52724.34	1712	8799	20	279	9300	0.000000	-29.218500	-250.500000	-279.718500	0	-279	-100728	87.99	93.0
D:	52729.73	1736	8798	20	279	9300	-0.000000	-29.344000	-251.000000	-280.344000	0	-279	-101007	87.98	93.0
D:	52735.09	1741	8797	20	280	9300	-0.000000	-29.469750	-251.500000	-280.969750	0	-280	-101287	87.97	93.0
D:	52740.60	1739	8797	20	280	9300	-0.000000	-29.595750	-252.000000	-281.595750	0	-280	-101567	87.97	93.0
D:	52745.96	1722	8796	20	281	9300	0.000000	-29.721750	-252.000000	-281.721750	0	-281	-101848	87.96	93.0
D:	52751.34	1552	8794	20	281	9300	-0.000000	-29.848250	-253.000000	-282.848250	0	-281	-102129	87.94	93.0
D:	52756.71	1727	8794	21	282	9300	-0.000000	-29.975000	-253.500000	-283.475000	0	-283	-102411	87.94	93.0
D:	52762.21	1746	8793	21	283	9300	0.000000	-30.101750	-253.500000	-283.601750	0	-283	-102977	87.93	93.0
D:	52767.61	2043	8793	21	283	9300	0.000000	-30.228500	-253.500000	-283.728500	0	-283	-103260	87.93	93.0
D:	52773.22	1776	8793	21	283	9300	0.000000	-30.482000	-253.500000	-283.982000	0	-283	-103543	87.93	93.0
D:	52778.71	1710	8793	22	283	9300	-0.000000	-30.609000	-254.000000	-284.609000	0	-283	-103826	87.93	93.0
D:	52784.09	1552	8792	22	284	9300	0.000000	-30.736000	-254.000000	-284.736000	0	-284	-104110	87.92	93.0
D:	52789.46	1672	8792	22	284	9300	0.000000	-30.863000	-254.000000	-284.863000	0	-284	-104394	87.92	93.0
D:	52794.98	2024	8791	22	284	9300	-0.000000	-30.990250	-254.500000	-285.490250	0	-284	-104678	87.91	93.0
D:	52800.48	9200	8792	22	285	9300	0.000000	-31.117250	-254.000000	-285.117250	0	-285	-104963	87.92	93.0
D:	52805.84	1790	8792	22	285	9300	0.000000	-31.244250	-254.000000	-285.244250	0	-285	-105248	87.92	93.0
D:	52811.30	1788	8792	22	285	9300	0.000000	-31.371250	-254.000000	-285.371250	0	-285	-105533	87.92	93.0
D:	52816.61	1771	8791	22	285	9300	-0.000000	-31.498500	-254.500000	-285.998500	0	-285	-105818	87.91	93.0
D:	52821.96	1759	8791	22	285	9300	0.000000	-31.625750	-254.500000	-286.125750	286	-286	-106103	87.91	93.0
D:	52827.34	1752	8790	21	286	9300	-0.000000	-31.753250	-255.000000	-286.753250	0	-286	-106675	87.9	93.0
D:	52832.71	1805	8789	21	287	9300	-0.000000	-31.881000	-255.500000	-287.381000	0	-287	-106962	87.89	93.0
D:	52838.21	1750	8788	21	288	9300	0.000000	-32.137000	-256.000000	-288.137000	0	-288	-107250	87.88	93.0
D:	52843.71	1544	8788	21	288	9300	0.000000	-32.265000	-256.000000	-288.265000	0	-288	-107538	87.88	93.0
D:	52849.10	1744	8789	21	288	9300	0.000000	-32.392750	-255.500000	-287.892750	0	-288	-107826	87.89	93.0
D:	52854.85	1734	8789	21	287	9300	-0.000000	-32.520750	-256.000000	-288.520750	0	-287	-108113	87.89	93.0
D:	52860.21	1736	8788	21	288	9300	-0.000000	-32.649000	-256.500000	-289.149000	0	-288	-108401	87.88	93.0
D:	52865.60	1770	8787	21	289	9300	0.000000	-32.777250	-256.500000	-289.277250	0	-289	-108690	87.87	93.0
D:	52870.96	8624	8788	21	289	9300	0.000000	-32.905250	-256.000000	-288.905250	0	-289	-108979	87.88	93.0
D:	52876.33	1544	8788	21	288	9300	0.000000	-33.033250	-256.000000	-289.033250	0	-288	-109267	87.88	93.0
D:	52881.73	1791	8787	21	289	9300	-0.000000	-33.161500	-256.500000	-289.661500	0	-289	-109556	87.87	93.0
D:	52887.08	1712	8786	21	290	9300	-0.000000	-33.290000	-257.000000	-290.290000	0	-290	-110135	87.86	93.0
D:	52892.61	1784	8786	21	290	9300	0.000000	-33.418500	-257.000000	-290.418500	0	-290	-110425	87.86	93.0
D:	52898.09	1663	8786	22	290	9300	0.000000	-33.675500	-257.000000	-290.675500	0	-290	-110715	87.86	93.0
D:	52903.59	1784	8787	22	290	9300	0.000000	-33.804000	-257.000000	-290.804000	0	-290	-111005	87.87	93.0
D:	52908.96	1780	8786	22	290	9300	-0.000000	-33.932750	-257.500000	-291.432750	0	-290	-111295	87.86	93.0
D:	52914.33	1725	8784	22	291	9300	-0.000000	-34.061750	-258.000000	-292.061750	0	-291	-111586	87.84	93.0
D:	52919.85	1759	8785	22	292	9300	0.000000	-34.190750	-258.000000	-292.190750	0	-292	-111878	87.85	93.0
D:	52925.21	1555	8784	22	292	9300	0.000000	-34.319750	-258.000000	-292.319750	0	-292	-112170	87.84	93.0
D:	52930.58	1717	8784	22	292	9300	0.000000	-34.448500	-257.500000	-291.948500	0	-292	-112462	87.84	93.0
D:	52935.97	1752	8785	22	291	9300	0.000000	-34.577250	-257.500000	-292.077250	0	-291	-112753	87.85	93.0
D:	52941.59	1739	8785	22	292	9300	0.000000	-34.706000	-257.500000	-292.206000	0	-292	-113045	87.85	93.0
D:	52946.96	1718	8785	21	292	9300	0.000000	-34.834750	-257.500000	-292.334750	0	-292	-113337	87.85	93.0
D:	52952.33	1747	8785	21	292	9300	0.000000	-34.963500	-257.500000	-292.463500	0	-292	-113921	87.85	93.0
D:	52957.71	1979	8786	21	292	9300	0.000000	-35.092000	-257.000000	-292.092000	0	-292	-114213	87.86	93.0
D:	52963.09	1800	8786	21	292	9300	0.000000	-35.220500	-257.000000	-292.349000	0	-292	-114505	87.86	93.0
D:	52968.46	1736	8786	21	292	9300	-0.000000	-35.477750	-257.500000	-292.977750	0	-292	-114797	87.86	93.0
D:	52974.00	1544	8785	21	292	9300	-0.000000	-35.606750	-258.000000	-293.606750	0	-292	-115089	87.85	93.0
D:	52979.34	1786	8784	21	293	9300	0.000000	-35.735500	-257.500000	-293.235500	0	-293	-115382	87.84	93.0
D:	52984.71	1727	8785	22	293	9300	0.000000	-35.864250	-257.500000	-293.364250	0	-293	-115675	87.85	93.0
D:	52990.21	1986	8785	22	293	9300	0.000000	-35.993000	-257.500000	-293.493000	0	-293	-115968	87.85	93.0
D:	52995.71	1722	8785	22	293	9300	0.000000	-36.121750	-257.500000	-293.621750	0	-293	-116261	87.85	93.0
D:	53001.08	1755	8785	22	293	9300	0.000000	-36.250500	-257.500000	-293.750500	0	-293	-116554	87.85	93.0
D:	53006.86	1791	8785	22	293	9300	0.000000	-36.379250	-257.500000	-293.879250	0	-293	-116847	87.85	93.0
D:	53012.22	1730	8785	22	294	9300	0.000000	-36.508000	-257.500000	-294.008000	0	-294	-117434	87.85	93.0
D:	53017.71	1544	8785	23	294	9300	0.000000	-36.636750	-257.500000	-294.136750	0	-294	-117728	87.85	93.0
D:	53023.09	1736	8786	23	293	9300	0.000000	-36.765250	-257.000000	-293.765250	0	-293	-118021	87.86	93.0
D:	53028.46	1542	8787	23	293	9300	0.000000	-37.021500	-256.000000	-293.021500	0	-293	-118314	87.87	93.0
D:	53033.96	1747	8787	22	293	9300	0.000000	-37.149500	-256.000000	-293.149500	0	-293	-118607	87.87	93.0
D:	53039.33	1546	8788	22	293	9300	0.000000	-37.277500	-256.000000	-293.277500	0	-293	-118900	87.88	93.0
D:	53044.71	1790	8788	22	293	9300	0.000000	-37.405500	-256.000000	-293.405500	0	-293	-119193	87.88	93.0
D:	53050.12	1544	8788	22	293	9300	0.000000	-37.533250	-255.500000	-293.033250	0	-293	-119486	87.88	93.0
D:	53055.46	1715	8788	22	293	9300	0.000000	-37.661000	-255.500000	-293.161000	0	-293	-119779	87.88	93.0
D:	53060.99	1976	8789	22	293	9300	-0.000000	-37.789000	-256.000000	-293.789000	0	-293	-120072	87.89	93.0
D:	53066.34	1552	8788	22	293	9300	0.000000	-37.917000	-256.000000	-293.917000	0	-293	-120365	87.88	93.0
D:	53071.71	1725	8788	21	293	9300	0.000000	-38.045000	-256.000000	-294.045000	0	-294	-120658	87.88	93.0
D:	53077.08	1744	8788	21	294	9300	0.000000	-38.173000	-256.000000	-294.173000	0	-294	-120952	87.88	93.0
D:	53082.58	1776	8788	21	294	9300	0.000000	-38.301000	-256.000000	-294.301000	0	-294	-121540	87.88	93.0
D:	53087.98	1591	8787	22	294	9300	-0.000000	-38.429250	-256.500000	-294.929250	0	-294	-121834	87.87	93.0
D:	53093.46	1720	8788	22	294	9300	0.000000	-38.685000	-255.500000	-294.185000	0	-294	-122128	87.88	93.0
D:	53098.83	1720	8789	22	294	9300	0.000000	-38.812750	-255.500000	-294.312750	0	-294	-122422	87.89	93.0
D:	53104.21	1541	8789	22	294	9300	0.000000	-38.940500	-255.500000	-294.440500	0	-294	-122716	87.89	93.0
D:	53109.58	1970	8789	22	294	9300	0.000000	-39.068250	-255.500000	-294.568250	0	-294	-123010	87.89	93.0
D:	53114.96	1758	8789	22	294	9300	0.000000	-39.196000	-255.500000	-294.696000	0	-294	-123304	87.89	93.0
D:	53120.47	1720	8788	23	294	9300	0.000000	-39.323750	-255.500000	-294.823750	0	-294	-123598	87.88	93.0
D:	53125.83	1544	8790	23	294	9300	0.000000	-39.451250	-255.000000	-294.451250	0	-294	-123892	87.9	93.0
D:	53131.21	1768	8790	23	294	9300	0.000000	-39.578750	-255.000000	-294.578750	0	-294	-124186	87.9	93.0
D:	53136.58	1752	8789	23	294	9300	-0.000000	-39.706500	-255.500000	-295.206500	0	-294	-124480	87.89	93.0
D:	53142.08	1983	8789	23	295	9300	0.000000	-39.834250	-255.500000	-295.334250	0	-295	-124775	87.89	93.0
D:	53147.46	1977	8789	23	295	9300	-0.000000	-39.962250	-256.000000	-295.962250	0	-295	-124775	87.89	93.0
D:	53152.83	1546	8789	23	295	9300	0.000000	-40.090000	-255.500000	-295.590000	0	-295	-124775	87.89	93.0
D:	53158.20	1723	8789	22	295	9300	-0.000000	-40.217750	-255.500000	-296.846000	0	-295	-124775	87.89	93.0
D:	53163.71	1758	8788	22	296	9300	0.000000	-40.474000	-256.000000	-296.474000	0	-296	-124775	87.88	93.0
D:	53169.08	1723	8789	22	296	9300	0.000000	-40.602000	-256.000000	-296.602000	0	-296	-124775	87.89	93.0
D:	53174.45	1547	8788	17	296	9300	0.000000	-40.730000	-256.000000	-296.730000	0	-296	-124775	87.88	93.0
D:	53180.22	9136	8789	17	296	9300	0.000000	-40.857750	-255.500000	-296.357750	0	-296	-124775	87.89	93.0
D:	53185.71	1727	8788	17	296	9300	-0.000000	-40.985750	-256.000000	-296.985750	0	-296	-124775	87.88	93.0
D:	53191.21	1768	8789	10	296	9300	0.000000	-41.113500	-255.500000	-296.613500	0	-296	-124775	87.89	93.0
D:	53196.58	1788	8789	10	296	9300	0.000000	-41.241000	-255.000000	-296.241000	0	-296	-124775	87.89	93.0
D:	53201.95	1714	8791	10	296	9300	0.000000	-41.368250	-254.500000	-295.868250	0	-295	-124775	87.91	93.0
D:	53207.35	2004	8790	8	295	9300	0.000000	-41.495500	-254.500000	-295.995500	0	-295	-124775	87.9	93.0
D:	53212.70	1725	8790	8	296	9300	-0.000000	-41.623000	-255.000000	-296.623000	0	-296	-124775	87.9	93.0
D:	53218.08	1763	8790	8	296	9300	0.000000	-41.750500	-255.000000	-296.750500	0	-296	-124775	87.9	93.0
D:	53223.58	1759	8790	8	296	9300	0.000000	-42.005250	-254.500000	-296.505250	0	-296	-124775	87.9	93.0
D:	53228.96	1716	8791	8	296	9300	-0.000000	-42.132750	-255.000000	-297.132750	0	-296	-124775	87.91	93.0
D:	53234.45	1776	8790	8	297	9300	0.000000	-42.260250	-255.000000	-297.260250	0	-297	-124775	87.9	93.0
D:	53239.83	1976	8791	8	297	9300	0.000000	-42.387500	-254.500000	-296.887500	0	-297	-124775	87.91	93.0
D:	53245.20	1752	8791	8	296	9300	-0.000000	-42.515000	-255.000000	-297.515000	0	-296	-124775	87.91	93.0
D:	53250.58	1720	8790	8	297	9300	0.000000	-42.642500	-255.000000	-297.642500	0	-297	-124775	87.9	93.0
D:	53255.95	1771	8789	7	297	9300	0.000000	-42.770000	-255.000000	-297.770000	0	-297	-124775	87.89	93.0
D:	53261.33	2008	8789	7	297	9300	-0.000000	-42.897750	-255.500000	-298.397750	0	-297	-124775	87.89	93.0
D:	53266.70	1985	8789	7	298	9300	0.000000	-43.025500	-255.500000	-298.525500	0	-298	-124775	87.89	93.0
D:	53272.09	1549	8789	5	298	9300	0.000000	-43.153250	-255.500000	-298.653250	0	-298	-124775	87.89	93.0
D:	53277.45	1739	8790	5	298	9300	0.000000	-43.281000	-255.500000	-298.781000	0	-298	-124775	87.9	93.0
D:	53282.83	1772	8790	5	298	9300	0.000000	-43.408500	-255.000000	-298.408500	0	-298	-124775	87.9	93.0
D:	53288.24	1739	8790	3	298	9300	0.000000	-43.536000	-255.000000	-298.536000	0	-298	-124775	87.9	93.0
D:	53293.58	1751	8790	3	298	9300	0.000000	-43.791000	-255.000000	-298.791000	0	-298	-124775	87.9	93.0
D:	53298.95	1730	8790	3	298	9300	0.000000	-43.918500	-255.000000	-298.918500	0	-298	-124775	87.9	93.0
D:	53304.45	1740	8790	2	298	9300	-0.000000	-44.046250	-255.500000	-299.546250	0	-298	-124775	87.9	93.0
D:	53309.83	1976	8789	2	299	9300	0.000000	-44.174000	-255.500000	-299.674000	0	-299	-124775	87.89	93.0
D:	53315.21	1544	8789	2	299	9300	0.000000	-44.301750	-255.500000	-299.801750	0	-299	-124775	87.89	93.0
D:	53320.70	1751	8789	1	299	9300	-0.000000	-44.429750	-256.000000	-300.429750	0	-299	-124775	87.89	93.0
D:	53326.08	1560	8789	1	300	9300	0.000000	-44.557500	-255.500000	-300.057500	0	-300	-124775	87.89	93.0
D:	53331.49	1722	8789	1	300	9300	0.000000	-44.685250	-255.500000	-300.185250	0	-300	-124775	87.89	93.0
D:	53336.98	1747	8789	0	300	9300	0.000000	-44.813000	-255.500000	-300.313000	0	-300	-124775	87.89	93.0
D:	53342.58	1727	8789	0	300	9300	0.000000	-44.940750	-255.500000	-300.440750	0	-300	-124775	87.89	93.0
D:	53347.95	1772	8790	0	300	9300	0.000000	-45.068250	-255.000000	-300.068250	0	-300	-124775	87.9	93.0
D:	53353.33	1742	8790	0	300	9300	0.000000	-45.195750	-255.000000	-300.195750	0	-300	-124775	87.9	93.0
D:	53358.71	8568	8790	0	300	9300	0.000000	-45.450750	-255.000000	-300.450750	0	-300	-124775	87.9	93.0
D:	53364.08	1982	8789	0	300	9300	-0.000000	-45.578500	-255.500000	-301.078500	0	-300	-124775	87.89	93.0
D:	53369.45	1771	8789	-1	301	9300	0.000000	-45.706250	-255.500000	-301.206250	0	-301	-124775	87.89	93.0
D:	53374.83	1720	8790	-1	301	9300	0.000000	-45.833750	-255.000000	-300.833750	0	-301	-124775	87.9	93.0
D:	53380.20	1726	8790	-1	300	9300	0.000000	-45.961250	-255.000000	-300.961250	0	-300	-124775	87.9	93.0
D:	53385.58	1539	8790	-1	300	9300	0.000000	-46.088500	-254.500000	-300.588500	0	-300	-124775	87.9	93.0
D:	53390.95	1971	8791	-1	300	9300	0.000000	-46.215750	-254.500000	-300.715750	0	-300	-124775	87.91	93.0
D:	53396.46	1773	8791	-1	300	9300	0.000000	-46.343000	-254.500000	-300.843000	0	-300	-124775	87.91	93.0
